tweet_id	tweet_text	user_id	keyword	emotion_A1	Irony_A1	Implicit-Explicit_A1	Subjectivity_A1	Tweet Sentiment_A1	emotion_A2	Irony_A2	Implicit-Explicit_A2	Subjectivity_A2	Tweet Sentiment_A2	emotion_A3	Irony_A3	Implicit-Explicit_A3	Subjectivity_A3	Tweet Sentiment_A3
697889140000497664	RT @stevenbills13: Deadpool tomorrow &#x1f602;&#x1f60a; #Deadpool	3162980946	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697889594079973377	I want to watch deadpool tomorrow! &#x1f640;&#x1f913;	499501725	deadpool	sadness	Not Ironic	Explicit	Subjective	Positive	sadness	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697889796597944320	I went to see Deadpool today and what a lot of fun it was. Completely ridiculous and… https://t.co/TWrUhBnhyJ	217768907	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	sadness	Not Ironic	Explicit	Subjective	Neutral	joy	Not Ironic	Explicit	Subjective	Positive
697891037616836608	Cynicism aside, gonna hear a new Kanye album then see Deadpool later tonight. It's good to be a fan of things, today especially.	140143218	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697891052452257793	Deadpool could pull Better numbers than Days of Future Past this weekend.	32860300	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697891682684178433	RT @JaeRoar: @VancityReynolds is actually SPIDERMAN NOT DEADPOOL!! #CONFIRMED https://t.co/rAKea6ynNv	449119247	deadpool	joy	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697891768940019713	Can someone please drive me to the theater tonight so I can see Deadpool?	2434677511	deadpool	trust	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697892036746350592	My ????½ review of Deadpool (2016) on @letterboxd: https://t.co/pwb3jxmyww	617163799	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None
697894168178397184	still cant believe deadpool happened	796439270	deadpool	surprise	Not Ironic	Explicit	Subjective	Positive	surprise	Not Ironic	Implicit	Subjective	Positive	surprise	Not Ironic	Implicit	Subjective	Positive
697895639087058944	#deadpool #marvel #wadewilson deadpoolmovie _deadpoolio_ deadpool4hire @ Mechanicsville, Virginia https://t.co/n2UbxXZq3Q	2402218957	deadpool	None	Not Ironic	None	Objective	None	joy	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None
697895837544771584	Box Office: Ryan Reynolds' 'Deadpool' Blasts Off Overseas Wednesday With $12M: The raunchy superher... https://t.co/MEEBWymDxI #AXNAwards	2476630764	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697896358875787265	VIDEO: Watch A Foul Mouthed @BettyMWhite Hilariously Review @deadpoolmovie https://t.co/NVAbYmoez7 https://t.co/pmUbJFiLBc	191561031	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697897122566377472	oh yeah deadpool is out tomorrow	2684499897	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697897925167476736	Sweet valentines date with bae at the cinema @harry_britton1  would recommend deadpool to EVERYONE	209733924	deadpool	trust	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Implicit	Subjective	Positive
697901627337023488	holy shit I forgot I'm seeing deadpool tonight	3294588304	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	sadness	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None
697902245690662913	@JennyOHenry @Afgrahamistan But Deadpool is the original definition of pansexual. https://t.co/OTuVDF9kEb	4660820848	deadpool	None	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697902402079313921	Ultimate #Deadpool Movie Screening is SOLD OUT but you can still meet creator @robertliefeld during Amazing Arizona Comic Con this weekend!	126237345	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697902892955512832	watching real human beings with functioning organs support @eron_gj is like watching someone retweet viral deadpool film marketing content	2887660079	deadpool	None	Not Ironic	Implicit	Subjective	Neutral	None	Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697904393585299458	DEADPOOL COMES OUT TOMORROW AND IM SO READY	2884059339	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697905929694670848	&#x1f4f7; marvelcast: Deadpool’s Uncut Interview https://t.co/n4lHJpNQcn	1486498694	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697908198934614017	‘Ripped it out of Deadpool’s hands’ Katie... https://t.co/2LfVYJEsCK	3035823628	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697910036828450818	Going to see Deadpool NOT by myself &#x1f609;&#x1f609;&#x1f609; #NeedTheMiddleFingerEmoji #HelpAndroids2016	228239574	deadpool	joy	Not Ironic	Implicit	Subjective	Neutral	None	Ironic	Explicit	Subjective	Neutral	joy	Not Ironic	Implicit	Subjective	Positive
697910121033293824	A very warm thankyou to both Nicole Agrela and Anthony Hardy for a great time at the Deadpool Movie today. I've... https://t.co/HM3Pa2p6kX	19980653	deadpool	joy	Not Ironic	Implicit	Subjective	Neutral	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697914897506680832	Saw #Deadpool tonight. It would've been easy to make a crass, overblown mess of it, or a bowdlerised let-down. Actually, it's pretty good.	32343404	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	surprise	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697916500775141376	Deadpool was amazing&#x1f606;	1186484522	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697921823112097793	i only saw deadpool yesterday and yet i need to see it again	3108635891	deadpool	joy	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697922481999499264	wait I'm watching deadpool tonight I forgot to do all my work beforehand fuck	322701328	deadpool	anger	Not Ironic	Implicit	Subjective	Positive	anger	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697925346054770691	@adamhlavac @Hectorisfunny @El_Santotaco about to leave to see a certain movie that you guys will review soon! #Deadpool	1447473288	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697927294128648192	I want to watch #Deadpool, but I've got no one to go with me D: https://t.co/wVxjf70NXR	1068606175	deadpool	sadness	Not Ironic	Implicit	Subjective	Positive	sadness	Not Ironic	Implicit	Subjective	Neutral	anticipation	Not Ironic	Implicit	Subjective	Positive
697929498835226624	It's Deadpool time niggas	207197064	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697931434934161408	Review: 'Deadpool' an awful spectacle | #DeadpoolReview https://t.co/pBextbbe3p	2616102636	deadpool	None	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	None	Objective	None	disgust	Not Ironic	Explicit	Subjective	Negative
697933024948781056	need to go see Deadpool	271553378	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697933061174988803	There is a kid who can't be older than 10 years old in the theater for Deadpool. Get your shit together, parents.	471063488	deadpool	disgust	Not Ironic	Implicit	Subjective	Neutral	anger	Not Ironic	Explicit	Subjective	Negative	None	Not Ironic	None	Objective	None
697936158324604928	I liked a @YouTube video from @codkabal https://t.co/ZskrMRVEYT My Video Looks Like Rape(Deadpool Scarce)	524054975	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	joy	Not Ironic	Explicit	Subjective	Positive
697936580565192704	"Movie Review: ‘Deadpool’" by AINARA TIEFENTHÄLER and ROBIN LINDSAY via NYT https://t.co/Ho2QbyYEBt	179912967	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697937046959165441	@variantcomics  #deadpoolswag Ultimate deadpool 1610	4759545676	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697937497775607808	ITS ALMOST TIME!! IM READY!!! #Deadpool #TickPic #Marvel #MercWithAMouth #MarvelComics… https://t.co/R5mNWuhKcN	24626641	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697937860939411456	Deadpool Is Lots of Fun, but It Does Not Achieve Immortality https://t.co/UG3Qx5vs6T	1658384953	deadpool	None	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	joy	Not Ironic	Explicit	Subjective	Positive
697938850769981441	RT @Hotchka: #Deadpool is here! Does The Merc With a Mouth hit the mark? https://t.co/YDepqwozLp @DeadpoolMovie https://t.co/JpzUPeDLyI	732835189	deadpool	None	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	None	Objective	None	joy	Not Ironic	Implicit	Subjective	Positive
697939409052811264	how soon after seeing deadpool for the first time does it stop being too soon to see it again	518762135	deadpool	joy	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697939629828415488	Deadpool tonight! &#x1f601;	296433323	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697939810854506496	So Deadpool was fucking amazing	3613714216	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697940374132760576	I won a $1000 bet against my bro who said the #Deadpool movie would never get made. Thank for the payday, @VancityReynolds @deadpoolmovie	359721680	deadpool	surprise	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None
697940384735825920	Deadpool tonight anybody?	382037113	deadpool	trust	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697941990932094977	Don't even wanna go watch deadpool anymore &#x1f62a;	437807361	deadpool	None	Not Ironic	Implicit	Subjective	Neutral	sadness	Not Ironic	Explicit	Subjective	Negative	disgust	Not Ironic	Implicit	Subjective	Negative
697943698517139456	I wonder if @ChrisSmarto is seeing deadpool tonight	419976004	deadpool	None	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697943828452368384	Bf wants to see deadpool but I WANNA SEE HAIL CAESAR	332130657	deadpool	anger	Not Ironic	Explicit	Subjective	Negative	sadness	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
697945675711979522	Deadpool I'm ready for you. https://t.co/V9FJN2bgmS	2357651058	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697945696348082176	@DCN829 @JRFabbio you guys watching deadpool this weekend?	68170959	deadpool	trust	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697946815023468544	When you go through your #Deadpool stash and find Issue #1 #DeadpoolMovie #JustNeedNewMutants https://t.co/s7doDaVWoe	2767569272	deadpool	None	Not Ironic	None	Objective	None	surprise	Not Ironic	None	Objective	None	joy	Not Ironic	Implicit	Subjective	Positive
697950637108105216	Do I watch deadpool tonight or do I wait till this weekend to see it with @_kylecomer &#x1f914;	3298672367	deadpool	trust	Not Ironic	Implicit	Subjective	Neutral	trust	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
697953090679472128	Let's gooooo #Deadpool @VancityReynolds	323311779	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697953568071020544	Ok, Deadpool. Hajp je totally legit. Film je iskidao. Ryan Reynolds still the sexiest mofo ever.	2364937136	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697954504088498176	excited to see #Deadpool tonight!	216491933	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive
697955065739476992	I need to see deadpool	28691634	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	sadness	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
697958290802651137	Al: Love is blind...Deadpool: No, you are blind. https://t.co/hq9m0jUhNG	3621845052	deadpool	None	Not Ironic	None	Objective	None	None	Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697960186028265472	RT @__saiyan__: Alright who trynna watch deadpool	102830464	deadpool	trust	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
697961483620196352	I'm about to go watch deadpool dolo lol	3576898103	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	None	Ironic	None	Objective	None	anticipation	Not Ironic	Implicit	Subjective	Positive
697962491658145792	Deadpool was absolutely amazing	343997092	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697962935759597568	@VancityReynolds DUDE!!!!! You are the man!!!! Just got done seeing #Deadpool fucking killed it	1655255227	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
697963115737124864	Oh my god Deadpool was FUCKING AMAZING	2436218830	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697963269470945280	people are getting excited for valentines day.. but i am more excited about #Deadpool	152544274	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive
697963800092241920	I'M GOING TO GO SEE DEADPOOL RIGHT NOW AND I'M EXCITED AS SHIT YAS.	2851128607	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive
697963959723417601	Deadpool was amazing, plain out hilarious, nice to see my favorite superhero finally get a good movie, fucking a https://t.co/8amRirKWJB	2232079207	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
697964081366470657	Everyone is saying Deadpool is really good&#x1f629; &#x1f4a6;	4592103974	deadpool	sadness	Not Ironic	Implicit	Subjective	Positive	sadness	Ironic	Implicit	Subjective	Negative	sadness	Not Ironic	Implicit	Subjective	Negative
697964106859438081	Deadpool is just fucking hilarious	2569373414	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Neutral	joy	Not Ironic	Explicit	Subjective	Positive
697964659773673477	Deadpool was f%€king AWESOME! https://t.co/5cyt99Xmxg	435113151	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
